0,0.0355312,0.0708434,0.105719,0.139942,0.173303,0.205596,0.23662,0.266186,0.294111,0.320223,0.34436,0.366374,0.386129,0.403504,0.418391,0.430698,0.44035,0.447288,0.451467,0.452863,0.451467,0.447288,0.44035,0.430698,0.418391,0.403504,0.386129,0.366374,0.34436,0.320223,0.294111,0.266186,0.23662,0.205596,0.173303,0.139942,0.105719,0.0708434,0.0355312,0,
0,0.032798,0.0653937,0.0975863,0.129177,0.159972,0.18978,0.218418,0.24571,0.271486,0.295589,0.31787,0.33819,0.356426,0.372464,0.386206,0.397567,0.406476,0.41288,0.416738,0.418026,0.416738,0.41288,0.406476,0.397567,0.386206,0.372464,0.356426,0.33819,0.31787,0.295589,0.271486,0.24571,0.218418,0.18978,0.159972,0.129177,0.0975863,0.0653937,0.032798,0,
0,0.0302669,0.0603472,0.0900555,0.119209,0.147627,0.175134,0.201563,0.226748,0.250536,0.272778,0.293339,0.312092,0.32892,0.343721,0.356402,0.366886,0.375108,0.381017,0.384578,0.385767,0.384578,0.381017,0.375108,0.366886,0.356402,0.343721,0.32892,0.312092,0.293339,0.272778,0.250536,0.226748,0.201563,0.175135,0.147627,0.119209,0.0900555,0.0603472,0.0302669,0,
0,0.0279225,0.0556728,0.0830799,0.109975,0.136192,0.161569,0.18595,0.209184,0.231129,0.251649,0.270618,0.287918,0.303443,0.317097,0.328796,0.338467,0.346053,0.351504,0.354789,0.355886,0.354789,0.351504,0.346053,0.338468,0.328796,0.317097,0.303443,0.287918,0.270618,0.251649,0.231129,0.209184,0.18595,0.161569,0.136192,0.109975,0.0830799,0.0556728,0.0279225,0,
0,0.0257502,0.0513416,0.0766165,0.101419,0.125596,0.148999,0.171483,0.19291,0.213148,0.232072,0.249564,0.265518,0.279836,0.292427,0.303216,0.312136,0.319131,0.324158,0.327187,0.328199,0.327187,0.324158,0.319131,0.312136,0.303216,0.292427,0.279836,0.265518,0.249564,0.232072,0.213148,0.19291,0.171483,0.148999,0.125596,0.101419,0.0766165,0.0513416,0.0257502,0,
0,0.0237367,0.047327,0.0706255,0.0934886,0.115775,0.137348,0.158074,0.177826,0.196481,0.213925,0.23005,0.244756,0.257954,0.269561,0.279506,0.287728,0.294176,0.298811,0.301603,0.302535,0.301603,0.298811,0.294176,0.287728,0.279506,0.269561,0.257954,0.244756,0.23005,0.213925,0.196481,0.177826,0.158074,0.137348,0.115775,0.0934886,0.0706255,0.047327,0.0237367,0,
0,0.0218695,0.0436041,0.0650699,0.0861345,0.106668,0.126544,0.14564,0.163838,0.181025,0.197097,0.211953,0.225503,0.237662,0.248357,0.25752,0.265095,0.271036,0.275305,0.277878,0.278737,0.277878,0.275305,0.271036,0.265095,0.25752,0.248357,0.237662,0.225503,0.211953,0.197097,0.181025,0.163838,0.14564,0.126544,0.106668,0.0861345,0.0650699,0.0436041,0.0218695,0,
0,0.0201371,0.0401501,0.0599155,0.0793115,0.0982185,0.11652,0.134103,0.150859,0.166686,0.181484,0.195164,0.20764,0.218836,0.228683,0.23712,0.244096,0.249566,0.253497,0.255866,0.256657,0.255866,0.253497,0.249566,0.244096,0.23712,0.228683,0.218836,0.20764,0.195164,0.181484,0.166686,0.150859,0.134103,0.11652,0.0982185,0.0793115,0.0599155,0.0401501,0.0201371,0,
0,0.0185289,0.0369436,0.0551305,0.0729775,0.0903745,0.107214,0.123393,0.138811,0.153374,0.16699,0.179577,0.191057,0.201359,0.21042,0.218183,0.224602,0.229635,0.233252,0.235432,0.23616,0.235432,0.233252,0.229635,0.224602,0.218183,0.21042,0.20136,0.191057,0.179577,0.16699,0.153374,0.138811,0.123393,0.107214,0.0903745,0.0729775,0.0551305,0.0369436,0.0185289,0,
0,0.0170349,0.0339648,0.0506853,0.0670933,0.0830877,0.0985698,0.113444,0.127619,0.141007,0.153526,0.165098,0.175653,0.185124,0.193454,0.200591,0.206492,0.21112,0.214446,0.216449,0.217119,0.216449,0.214446,0.21112,0.206492,0.200591,0.193454,0.185124,0.175653,0.165098,0.153526,0.141007,0.127619,0.113444,0.0985698,0.0830877,0.0670934,0.0506853,0.0339648,0.0170349,0,
0,0.015646,0.0311955,0.0465527,0.0616229,0.0763132,0.0905329,0.104195,0.117214,0.12951,0.141008,0.151637,0.161331,0.17003,0.177681,0.184236,0.189656,0.193906,0.196961,0.198801,0.199416,0.198801,0.196961,0.193906,0.189656,0.184236,0.177681,0.17003,0.161331,0.151637,0.141008,0.12951,0.117214,0.104195,0.0905329,0.0763132,0.0616229,0.0465527,0.0311955,0.015646,0,
0,0.0143535,0.0286185,0.0427071,0.0565324,0.0700091,0.0830542,0.0955872,0.107531,0.118812,0.12936,0.139111,0.148004,0.155984,0.163003,0.169017,0.173989,0.177888,0.18069,0.182379,0.182943,0.182379,0.18069,0.177888,0.173989,0.169017,0.163003,0.155984,0.148004,0.139111,0.12936,0.118812,0.107531,0.0955872,0.0830542,0.0700091,0.0565324,0.0427071,0.0286185,0.0143535,0,
0,0.0131495,0.026218,0.0391248,0.0517904,0.0641367,0.0760875,0.0875693,0.0985112,0.108846,0.118509,0.127442,0.135589,0.1429,0.14933,0.15484,0.159394,0.162966,0.165534,0.167081,0.167597,0.167081,0.165534,0.162966,0.159394,0.15484,0.14933,0.1429,0.135589,0.127442,0.118509,0.108846,0.0985112,0.0875693,0.0760875,0.0641367,0.0517904,0.0391248,0.026218,0.0131495,0,
0,0.0120266,0.0239791,0.0357837,0.0473677,0.0586597,0.06959,0.0800913,0.0900987,0.0995507,0.108389,0.116559,0.12401,0.130697,0.136578,0.141617,0.145783,0.14905,0.151398,0.152813,0.153285,0.152813,0.151398,0.14905,0.145783,0.141617,0.136578,0.130697,0.12401,0.116559,0.108389,0.0995507,0.0900987,0.0800913,0.06959,0.0586597,0.0473677,0.0357837,0.0239791,0.0120266,0,
0,0.0109778,0.021888,0.0326632,0.0432371,0.0535443,0.0635215,0.073107,0.0822418,0.0908695,0.098937,0.106395,0.113196,0.1193,0.124668,0.129267,0.13307,0.136052,0.138195,0.139487,0.139918,0.139487,0.138195,0.136052,0.13307,0.129267,0.124668,0.1193,0.113196,0.106395,0.098937,0.0908695,0.0822418,0.073107,0.0635215,0.0535443,0.0432371,0.0326632,0.021888,0.0109778,0,
0,0.00999676,0.0199319,0.0297441,0.039373,0.0487591,0.0578446,0.0665735,0.0748919,0.0827486,0.0900951,0.0968861,0.10308,0.108638,0.113526,0.117715,0.121178,0.123893,0.125845,0.127021,0.127414,0.127021,0.125845,0.123893,0.121178,0.117715,0.113526,0.108638,0.10308,0.0968861,0.0900951,0.0827486,0.0748919,0.0665735,0.0578446,0.0487591,0.039373,0.0297441,0.0199319,0.00999676,0,
0,0.00907731,0.0180987,0.0270084,0.0357517,0.0442745,0.0525244,0.0604504,0.0680037,0.0751378,0.0818086,0.087975,0.0935991,0.0986461,0.103085,0.106888,0.110032,0.112498,0.11427,0.115338,0.115695,0.115338,0.11427,0.112498,0.110032,0.106888,0.103085,0.0986461,0.0935991,0.087975,0.0818086,0.0751378,0.0680037,0.0604504,0.0525244,0.0442745,0.0357517,0.0270084,0.0180987,0.00907731,0,
0,0.00821383,0.016377,0.0244392,0.0323508,0.0400629,0.0475279,0.0547,0.0615348,0.0679903,0.0740265,0.0796064,0.0846954,0.0892623,0.0932788,0.0967203,0.0995654,0.101797,0.1034,0.104367,0.104689,0.104367,0.1034,0.101797,0.0995654,0.0967203,0.0932788,0.0892623,0.0846954,0.0796064,0.0740265,0.0679903,0.0615348,0.0547,0.0475279,0.0400629,0.0323508,0.0244392,0.016377,0.00821383,0,
0,0.00740098,0.0147563,0.0220207,0.0291493,0.0360982,0.0428246,0.0492869,0.0554453,0.0612619,0.0667008,0.0717285,0.0763139,0.0804288,0.0840479,0.0871488,0.0897124,0.0917229,0.0931678,0.0940384,0.0943292,0.0940384,0.0931678,0.0917229,0.0897124,0.0871488,0.0840479,0.0804288,0.0763139,0.0717285,0.0667008,0.0612619,0.0554453,0.0492869,0.0428246,0.0360982,0.0291493,0.0220207,0.0147563,0.00740098,0,
0,0.00663377,0.0132266,0.019738,0.0261276,0.0323561,0.0383852,0.0441776,0.0496976,0.0549112,0.0597863,0.0642928,0.0684029,0.0720913,0.0753352,0.0781146,0.0804124,0.0822145,0.0835097,0.08429,0.0845506,0.08429,0.0835097,0.0822145,0.0804124,0.0781146,0.0753352,0.0720913,0.0684029,0.0642928,0.0597863,0.0549113,0.0496976,0.0441776,0.0383852,0.0323561,0.0261276,0.019738,0.0132266,0.00663377,0,
0,0.00590745,0.0117785,0.0175769,0.0232669,0.0288135,0.0341825,0.0393407,0.0442563,0.0488991,0.0532405,0.0572535,0.0609136,0.0641982,0.0670869,0.069562,0.0716083,0.073213,0.0743664,0.0750613,0.0752934,0.0750613,0.0743664,0.073213,0.0716083,0.069562,0.0670869,0.0641982,0.0609136,0.0572535,0.0532405,0.0488991,0.0442563,0.0393407,0.0341825,0.0288135,0.0232669,0.0175769,0.0117785,0.00590745,0,
0,0.00521756,0.0104029,0.0155242,0.0205497,0.0254486,0.0301905,0.0347463,0.0390879,0.0431885,0.0470228,0.0505673,0.0537999,0.0567009,0.0592522,0.0614383,0.0632456,0.0646629,0.0656816,0.0662953,0.0665003,0.0662953,0.0656816,0.0646629,0.0632456,0.0614383,0.0592522,0.0567009,0.0537999,0.0505673,0.0470228,0.0431885,0.0390879,0.0347463,0.0301905,0.0254486,0.0205497,0.0155242,0.0104029,0.00521756,0,
0,0.00455983,0.00909155,0.0135672,0.0179592,0.0222405,0.0263847,0.0303662,0.0341605,0.0377442,0.0410951,0.0441927,0.0470179,0.0495531,0.0517829,0.0536934,0.0552728,0.0565115,0.0574018,0.0579381,0.0581173,0.0579381,0.0574018,0.0565115,0.0552728,0.0536934,0.0517829,0.0495531,0.0470179,0.0441927,0.0410951,0.0377442,0.0341605,0.0303662,0.0263847,0.0222405,0.0179592,0.0135672,0.00909155,0.00455983,0,
0,0.00393022,0.0078362,0.0116939,0.0154795,0.0191696,0.0227415,0.0261733,0.0294437,0.0325325,0.0354208,0.0380907,0.0405257,0.0427109,0.0446328,0.0462795,0.0476409,0.0487085,0.0494758,0.0499381,0.0500926,0.0499381,0.0494758,0.0487085,0.0476409,0.0462795,0.0446328,0.0427109,0.0405257,0.0380907,0.0354208,0.0325325,0.0294437,0.0261733,0.0227415,0.0191696,0.0154795,0.0116939,0.0078362,0.00393022,0,
0,0.00332484,0.00662917,0.00989264,0.0130951,0.0162168,0.0192386,0.0221417,0.0249084,0.0275214,0.0299648,0.0322235,0.0342834,0.0361321,0.0377579,0.0391509,0.0403026,0.0412058,0.0418549,0.042246,0.0423767,0.042246,0.0418549,0.0412058,0.0403026,0.0391509,0.0377579,0.0361321,0.0342834,0.0322235,0.0299648,0.0275214,0.0249084,0.0221417,0.0192386,0.0162168,0.0130951,0.00989264,0.00662917,0.00332484,0,
0,0.00273995,0.00546301,0.00815239,0.0107915,0.0133641,0.0158543,0.0182467,0.0205267,0.0226801,0.0246936,0.0265549,0.0282525,0.0297759,0.0311158,0.0322638,0.0332128,0.0339571,0.0344921,0.0348144,0.034922,0.0348144,0.0344921,0.0339571,0.0332128,0.0322638,0.0311158,0.0297759,0.0282525,0.0265549,0.0246936,0.0226801,0.0205267,0.0182467,0.0158543,0.0133641,0.0107915,0.00815239,0.00546301,0.00273995,0,
0,0.00217196,0.00433053,0.0064624,0.00855443,0.0105937,0.0125677,0.0144642,0.0162715,0.0179785,0.0195746,0.0210501,0.0223958,0.0236034,0.0246655,0.0255755,0.0263278,0.0269178,0.0273419,0.0275974,0.0276827,0.0275974,0.0273419,0.0269178,0.0263278,0.0255755,0.0246655,0.0236034,0.0223958,0.0210501,0.0195746,0.0179785,0.0162715,0.0144642,0.0125677,0.0105937,0.00855443,0.0064624,0.00433053,0.00217196,0,
0,0.00161736,0.00322475,0.00481226,0.0063701,0.00788866,0.00935859,0.0107708,0.0121166,0.0133878,0.0145763,0.0156751,0.0166771,0.0175764,0.0183673,0.0190449,0.0196051,0.0200445,0.0203603,0.0205505,0.0206141,0.0205505,0.0203603,0.0200445,0.0196051,0.0190449,0.0183673,0.0175764,0.0166771,0.0156751,0.0145763,0.0133878,0.0121166,0.0107708,0.00935859,0.00788866,0.0063701,0.00481226,0.00322475,0.00161736,0,
0,0.00107273,0.00213885,0.00319178,0.00422504,0.00523224,0.00620719,0.00714387,0.0080365,0.00887958,0.00966792,0.0103967,0.0110613,0.0116577,0.0121823,0.0126317,0.0130033,0.0132947,0.0135042,0.0136304,0.0136725,0.0136304,0.0135042,0.0132947,0.0130033,0.0126317,0.0121823,0.0116577,0.0110613,0.0103967,0.00966792,0.00887958,0.0080365,0.00714387,0.00620719,0.00523224,0.00422504,0.00319178,0.00213885,0.00107273,0,
0,0.000534718,0.00106614,0.00159099,0.00210603,0.00260808,0.00309406,0.00356096,0.0040059,0.00442615,0.00481911,0.00518235,0.00551365,0.00581095,0.00607243,0.00629646,0.00648168,0.00662694,0.00673134,0.00679424,0.00681524,0.00679424,0.00673134,0.00662694,0.00648168,0.00629646,0.00607243,0.00581095,0.00551365,0.00518235,0.00481911,0.00442615,0.0040059,0.00356096,0.00309406,0.00260808,0.00210603,0.00159099,0.00106614,0.000534718,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
